Unnamed: 0,InvoiceNo,date,sales
871,536477,2018-01-12,100.8
872,536477,2018-01-12,20.0
873,536477,2018-01-12,20.0
874,536477,2018-01-12,15.0
875,536477,2018-01-12,69.12
876,536477,2018-01-12,103.68
877,536477,2018-01-12,103.68
878,536477,2018-01-12,25.2
879,536477,2018-01-12,25.2
880,536477,2018-01-12,175.2
881,536477,2018-01-12,19.5
882,536488,2018-01-12,8.25
883,536488,2018-01-12,8.5
884,536488,2018-01-12,34.0
885,536488,2018-01-12,8.25
886,536488,2018-01-12,3.75
887,536488,2018-01-12,2.95
888,536488,2018-01-12,1.25
889,536488,2018-01-12,2.5
890,536488,2018-01-12,2.55
891,536488,2018-01-12,2.55
892,536488,2018-01-12,2.25
893,536488,2018-01-12,0.85
894,536488,2018-01-12,2.95
895,536488,2018-01-12,1.7
896,536488,2018-01-12,5.04
897,536488,2018-01-12,2.95
898,536488,2018-01-12,12.7
899,536488,2018-01-12,2.55
900,536488,2018-01-12,4.25
901,536488,2018-01-12,1.45
902,536488,2018-01-12,4.25
903,536488,2018-01-12,6.75
904,536488,2018-01-12,0.95
905,536488,2018-01-12,4.25
906,536488,2018-01-12,2.1
907,536488,2018-01-12,2.1
908,536488,2018-01-12,1.65
909,536488,2018-01-12,3.75
910,536488,2018-01-12,4.95
911,536488,2018-01-12,4.25
912,536488,2018-01-12,1.65
913,536488,2018-01-12,7.65
914,536488,2018-01-12,1.95
915,536488,2018-01-12,4.2
916,536488,2018-01-12,4.2
917,536500,2018-01-12,49.5
918,536500,2018-01-12,15.5
919,536500,2018-01-12,3.9
920,536500,2018-01-12,3.48
921,536500,2018-01-12,5.04
922,536500,2018-01-12,5.04
923,536500,2018-01-12,5.04
924,536500,2018-01-12,11.25
925,536500,2018-01-12,7.5
926,536500,2018-01-12,7.9
927,536500,2018-01-12,20.65
928,536500,2018-01-12,8.85
929,536500,2018-01-12,8.85
930,536500,2018-01-12,35.7
931,536500,2018-01-12,35.7
932,536502,2018-01-12,27.04
933,536502,2018-01-12,14.85
934,536502,2018-01-12,10.2
935,536502,2018-01-12,17.7
936,536502,2018-01-12,25.5
937,536508,2018-01-12,76.32
938,536508,2018-01-12,79.2
939,C536506,2018-01-12,-25.5
940,536514,2018-01-12,75.6
941,536514,2018-01-12,51.0
942,536514,2018-01-12,17.7
943,536514,2018-01-12,75.6
944,536514,2018-01-12,75.6
945,536520,2018-01-12,6.75
946,536520,2018-01-12,1.25
947,536520,2018-01-12,2.1
948,536520,2018-01-12,5.95
949,536520,2018-01-12,5.1
950,536520,2018-01-12,13.6
951,536520,2018-01-12,2.95
952,536520,2018-01-12,8.4
953,536520,2018-01-12,6.3
954,536520,2018-01-12,1.25
955,536520,2018-01-12,1.25
956,536520,2018-01-12,12.75
957,536520,2018-01-12,7.5
958,536520,2018-01-12,2.95
959,536520,2018-01-12,3.75
960,536520,2018-01-12,5.88
961,536520,2018-01-12,10.2
962,536520,2018-01-12,10.2
963,536520,2018-01-12,7.65
964,536520,2018-01-12,2.5
965,536520,2018-01-12,1.65
966,536520,2018-01-12,1.65
967,536520,2018-01-12,1.95
968,536520,2018-01-12,3.3
969,536520,2018-01-12,9.9
970,536520,2018-01-12,0.85
971,536520,2018-01-12,9.75
972,536520,2018-01-12,5.85
973,536520,2018-01-12,1.3
974,536520,2018-01-12,0.65
975,536520,2018-01-12,1.95
976,536520,2018-01-12,1.3
977,536520,2018-01-12,1.3
978,536520,2018-01-12,0.65
979,536520,2018-01-12,8.85
980,536520,2018-01-12,1.95
981,536520,2018-01-12,11.25
982,536520,2018-01-12,19.8
983,536520,2018-01-12,7.65
984,536520,2018-01-12,5.04
985,536520,2018-01-12,2.1
986,536520,2018-01-12,4.2
987,536520,2018-01-12,4.2
988,536520,2018-01-12,5.1
989,536520,2018-01-12,7.65
990,536520,2018-01-12,2.5
991,536520,2018-01-12,8.85
992,536520,2018-01-12,5.9
993,536520,2018-01-12,2.55
994,536520,2018-01-12,1.25
995,536520,2018-01-12,1.65
996,536520,2018-01-12,1.25
997,536520,2018-01-12,1.25
998,536520,2018-01-12,2.55
999,536520,2018-01-12,2.5
1000,536520,2018-01-12,1.25
1001,536520,2018-01-12,1.25
1002,536520,2018-01-12,1.25
1003,536520,2018-01-12,1.25
1004,536520,2018-01-12,3.48
1005,536520,2018-01-12,4.2
1006,536520,2018-01-12,1.9
1007,536520,2018-01-12,1.95
1008,536520,2018-01-12,2.55
1009,536520,2018-01-12,3.3
1010,536520,2018-01-12,5.04
1011,536520,2018-01-12,1.45
1012,536520,2018-01-12,2.1
1013,536520,2018-01-12,1.25
1014,536520,2018-01-12,2.95
1015,536520,2018-01-12,9.95
1016,536521,2018-01-12,4.95
1017,536522,2018-01-12,3.75
1018,536522,2018-01-12,2.1
1019,536522,2018-01-12,2.1
1020,536522,2018-01-12,3.75
1021,536522,2018-01-12,1.25
1022,536522,2018-01-12,3.75
1023,536522,2018-01-12,2.95
1024,536522,2018-01-12,7.5
1025,536522,2018-01-12,4.25
1026,536522,2018-01-12,0.85
1027,536522,2018-01-12,4.2
1028,536522,2018-01-12,2.1
1029,536522,2018-01-12,4.2
1030,536522,2018-01-12,9.95
1031,536522,2018-01-12,1.3
1032,536522,2018-01-12,2.5
1033,536522,2018-01-12,3.35
1034,536522,2018-01-12,1.65
1035,536522,2018-01-12,0.85
1036,536522,2018-01-12,1.25
1037,536522,2018-01-12,0.84
1038,536522,2018-01-12,2.5
1039,536522,2018-01-12,7.8
1040,536522,2018-01-12,4.25
1041,536522,2018-01-12,12.75
1042,536522,2018-01-12,0.85
1043,536522,2018-01-12,8.25
1044,536522,2018-01-12,2.5
1045,536522,2018-01-12,8.5
1046,536522,2018-01-12,2.5
1047,536522,2018-01-12,0.42
1048,536522,2018-01-12,1.25
1049,536522,2018-01-12,2.95
1050,536522,2018-01-12,7.5
1051,536522,2018-01-12,1.65
1052,536522,2018-01-12,3.75
1053,536522,2018-01-12,1.25
1054,536522,2018-01-12,4.95
1055,536522,2018-01-12,5.95
1056,536522,2018-01-12,2.5
1057,536522,2018-01-12,5.1
1058,536522,2018-01-12,5.95
1059,536522,2018-01-12,7.5
1060,536522,2018-01-12,1.95
1061,536522,2018-01-12,1.25
1062,536522,2018-01-12,1.25
1063,536522,2018-01-12,5.95
1064,536522,2018-01-12,0.85
1065,536522,2018-01-12,3.75
1066,536522,2018-01-12,2.1
1067,536522,2018-01-12,1.25
1068,536522,2018-01-12,3.75
1069,536522,2018-01-12,1.95
1070,536522,2018-01-12,1.95
1071,536523,2018-01-12,29.7
1072,536523,2018-01-12,13.5
1073,536523,2018-01-12,12.6
1074,536523,2018-01-12,14.85
1075,536523,2018-01-12,11.9
1076,536523,2018-01-12,17.4
1077,536523,2018-01-12,17.7
1078,536523,2018-01-12,15.0
1079,536523,2018-01-12,15.6
1080,536523,2018-01-12,10.2
1081,536523,2018-01-12,14.85
1082,536523,2018-01-12,30.0
1083,536524,2018-01-12,17.7
1084,536524,2018-01-12,17.7
1085,536524,2018-01-12,17.7
1086,536524,2018-01-12,17.7
1087,536525,2018-01-12,2.5
1088,536525,2018-01-12,1.25
1089,536525,2018-01-12,1.25
1090,536525,2018-01-12,2.1
1091,536525,2018-01-12,0.84
1092,536525,2018-01-12,25.5
1093,536525,2018-01-12,4.25
1094,536525,2018-01-12,6.95
1095,536525,2018-01-12,1.95
1096,536525,2018-01-12,1.3
1097,536525,2018-01-12,2.95
1098,536525,2018-01-12,5.9
1099,536525,2018-01-12,79.5
1100,536526,2018-01-12,27.04
1101,536526,2018-01-12,47.2
1102,536526,2018-01-12,17.0
1103,536526,2018-01-12,51.0
1104,536526,2018-01-12,51.0
1105,536526,2018-01-12,39.0
1106,536526,2018-01-12,19.5
1107,536526,2018-01-12,19.5
1108,536526,2018-01-12,30.0
1109,536527,2018-01-12,17.7
1110,536527,2018-01-12,15.3
1111,536527,2018-01-12,10.2
1112,536527,2018-01-12,19.8
1113,536527,2018-01-12,23.4
1114,536527,2018-01-12,19.8
1115,536527,2018-01-12,10.08
1116,536527,2018-01-12,19.5
1117,536527,2018-01-12,19.5
1118,536527,2018-01-12,18.6
1119,536527,2018-01-12,17.4
1120,536527,2018-01-12,19.8
1121,536527,2018-01-12,15.0
1122,536527,2018-01-12,17.4
1123,536527,2018-01-12,18.0
1124,536528,2018-01-12,5.04
1125,536528,2018-01-12,2.1
1126,536528,2018-01-12,7.5
1127,536528,2018-01-12,2.55
1128,536528,2018-01-12,1.45
1129,536528,2018-01-12,1.65
1130,536528,2018-01-12,5.85
1131,536528,2018-01-12,7.5
1132,536528,2018-01-12,14.95
1133,536528,2018-01-12,5.1
1134,536528,2018-01-12,10.2
1135,536528,2018-01-12,5.85
1136,536528,2018-01-12,1.95
1137,536528,2018-01-12,3.3
1138,536528,2018-01-12,0.29
1139,536528,2018-01-12,2.95
1140,536528,2018-01-12,2.1
1141,536528,2018-01-12,2.95
1142,536528,2018-01-12,11.8
1143,536528,2018-01-12,1.65
1144,536528,2018-01-12,1.25
1145,536528,2018-01-12,3.3
1146,536528,2018-01-12,1.25
1147,536528,2018-01-12,4.2
1148,536528,2018-01-12,6.3
1149,536528,2018-01-12,8.85
1150,536528,2018-01-12,1.7
1151,536528,2018-01-12,4.25
1152,536528,2018-01-12,1.65
1153,536528,2018-01-12,1.65
1154,536528,2018-01-12,3.3
1155,536528,2018-01-12,12.75
1156,536528,2018-01-12,5.9
1157,536528,2018-01-12,1.95
1158,536528,2018-01-12,5.85
1159,536528,2018-01-12,5.1
1160,536528,2018-01-12,5.9
1161,536528,2018-01-12,2.95
1162,536528,2018-01-12,2.95
1163,536528,2018-01-12,6.25
1164,536528,2018-01-12,2.95
1165,536528,2018-01-12,2.95
1166,536528,2018-01-12,2.95
1167,536528,2018-01-12,5.9
1168,536528,2018-01-12,1.45
1169,536528,2018-01-12,1.95
1170,536528,2018-01-12,5.9
1171,536528,2018-01-12,2.95
1172,536528,2018-01-12,1.45
1173,536528,2018-01-12,11.8
1174,536528,2018-01-12,11.25
1175,536528,2018-01-12,3.75
1176,536528,2018-01-12,9.95
1177,536528,2018-01-12,9.95
1178,536528,2018-01-12,9.95
1179,536528,2018-01-12,14.95
1180,536528,2018-01-12,29.85
1181,536529,2018-01-12,14.85
1182,536529,2018-01-12,33.9
1183,536529,2018-01-12,17.7
1184,536529,2018-01-12,17.0
1185,536529,2018-01-12,17.7
1186,536529,2018-01-12,10.2
1187,536529,2018-01-12,12.75
1188,536529,2018-01-12,17.0
1189,536529,2018-01-12,19.9
1190,536530,2018-01-12,5.9
1191,536530,2018-01-12,2.95
1192,536530,2018-01-12,6.95
1193,536530,2018-01-12,11.8
1194,536530,2018-01-12,30.0
1195,536530,2018-01-12,8.5
1196,536530,2018-01-12,9.95
1197,536530,2018-01-12,12.75
1198,536530,2018-01-12,2.95
1199,536530,2018-01-12,6.95
1200,536530,2018-01-12,19.95
1201,536530,2018-01-12,1.25
1202,536530,2018-01-12,1.45
1203,536530,2018-01-12,1.25
1204,536530,2018-01-12,6.6
1205,536530,2018-01-12,1.25
1206,536530,2018-01-12,5.95
1207,536530,2018-01-12,23.6
1208,536530,2018-01-12,8.7
1209,536530,2018-01-12,3.95
1210,536530,2018-01-12,7.5
1211,536530,2018-01-12,9.9
1212,536530,2018-01-12,11.7
1213,536531,2018-01-12,10.08
1214,536531,2018-01-12,10.08
1215,536531,2018-01-12,10.08
1216,536531,2018-01-12,10.5
1217,536531,2018-01-12,10.5
1218,536531,2018-01-12,71.4
1219,536531,2018-01-12,71.4
1220,536531,2018-01-12,71.4
1221,536531,2018-01-12,10.5
1222,536531,2018-01-12,10.5
1223,536531,2018-01-12,10.5
1224,536531,2018-01-12,35.4
1225,536531,2018-01-12,33.75
1226,536531,2018-01-12,33.75
1227,536531,2018-01-12,33.75
1228,536531,2018-01-12,204.0
1229,536531,2018-01-12,102.0
1230,536531,2018-01-12,17.0
1231,536531,2018-01-12,34.0
1232,536531,2018-01-12,34.0
1233,536531,2018-01-12,34.0
1234,536531,2018-01-12,31.8
1235,536531,2018-01-12,59.7
1236,536532,2018-01-12,21.0
1237,536532,2018-01-12,101.76
1238,536532,2018-01-12,16.8
1239,536532,2018-01-12,15.6
1240,536532,2018-01-12,39.6
1241,536532,2018-01-12,59.4
1242,536532,2018-01-12,39.6
1243,536532,2018-01-12,39.6
1244,536532,2018-01-12,39.6
1245,536532,2018-01-12,10.08
1246,536532,2018-01-12,10.08
1247,536532,2018-01-12,10.08
1248,536532,2018-01-12,10.08
1249,536532,2018-01-12,10.08
1250,536532,2018-01-12,10.08
1251,536532,2018-01-12,10.08
1252,536532,2018-01-12,10.08
1253,536532,2018-01-12,39.6
1254,536532,2018-01-12,10.08
1255,536532,2018-01-12,5.04
1256,536532,2018-01-12,5.04
1257,536532,2018-01-12,5.04
1258,536532,2018-01-12,5.04
1259,536532,2018-01-12,25.2
1260,536532,2018-01-12,25.2
1261,536532,2018-01-12,25.2
1262,536532,2018-01-12,31.6
1263,536532,2018-01-12,13.92
1264,536532,2018-01-12,13.92
1265,536532,2018-01-12,13.92
1266,536532,2018-01-12,15.0
1267,536532,2018-01-12,13.92
1268,536532,2018-01-12,13.92
1269,536532,2018-01-12,13.92
1270,536532,2018-01-12,13.92
1271,536532,2018-01-12,15.0
1272,536532,2018-01-12,15.0
1273,536532,2018-01-12,13.92
1274,536532,2018-01-12,59.4
1275,536532,2018-01-12,10.08
1276,536532,2018-01-12,30.6
1277,536532,2018-01-12,10.2
1278,536532,2018-01-12,10.2
1279,536532,2018-01-12,34.8
1280,536532,2018-01-12,50.4
1281,536532,2018-01-12,30.0
1282,536532,2018-01-12,30.0
1283,536532,2018-01-12,30.0
1284,536532,2018-01-12,30.0
1285,536532,2018-01-12,25.2
1286,536532,2018-01-12,90.0
1287,536532,2018-01-12,13.2
1288,536532,2018-01-12,13.2
1289,536532,2018-01-12,13.2
1290,536532,2018-01-12,13.2
1291,536532,2018-01-12,13.2
1292,536532,2018-01-12,79.2
1293,536532,2018-01-12,61.2
1294,536532,2018-01-12,15.0
1295,536532,2018-01-12,35.4
1296,536532,2018-01-12,35.4
1297,536532,2018-01-12,35.4
1298,536532,2018-01-12,35.76
1299,536532,2018-01-12,30.0
1300,536532,2018-01-12,30.6
1301,536532,2018-01-12,23.4
1302,536532,2018-01-12,50.4
1303,536532,2018-01-12,50.4
1304,536532,2018-01-12,17.7
1305,536532,2018-01-12,15.9
1306,536532,2018-01-12,40.5
1307,536532,2018-01-12,30.0
1308,536532,2018-01-12,39.0
1309,536533,2018-01-12,12.6
1310,536533,2018-01-12,40.8
1311,536533,2018-01-12,15.9
1312,536533,2018-01-12,25.0
1313,536533,2018-01-12,50.85
1314,536533,2018-01-12,10.95
1315,536534,2018-01-12,25.2
1316,536534,2018-01-12,25.2
1317,536534,2018-01-12,25.2
1318,536534,2018-01-12,25.2
1319,536534,2018-01-12,14.85
1320,536535,2018-01-12,14.85
1321,536535,2018-01-12,14.85
1322,536535,2018-01-12,17.85
1323,536535,2018-01-12,20.85
1324,536535,2018-01-12,14.85
1325,536535,2018-01-12,10.2
1326,536535,2018-01-12,15.9
1327,536535,2018-01-12,15.9
1328,536535,2018-01-12,15.9
1329,536535,2018-01-12,15.6
1330,536535,2018-01-12,20.4
1331,536535,2018-01-12,17.7
1332,536536,2018-01-12,14.85
1333,536536,2018-01-12,135.2
1334,536536,2018-01-12,15.0
1335,536537,2018-01-12,75.6
1336,536537,2018-01-12,13.2
1337,536537,2018-01-12,45.0
1338,536537,2018-01-12,35.4
1339,536537,2018-01-12,35.4
1340,536537,2018-01-12,40.5
1341,536537,2018-01-12,25.5
1342,536537,2018-01-12,23.6
1343,536537,2018-01-12,30.0
1344,536537,2018-01-12,30.0
1345,536537,2018-01-12,15.3
1346,536538,2018-01-12,3.75
1347,536538,2018-01-12,3.75
1348,536538,2018-01-12,3.75
1349,536538,2018-01-12,3.75
1350,536538,2018-01-12,7.95
1351,536538,2018-01-12,7.95
1352,536538,2018-01-12,7.95
1353,536538,2018-01-12,15.0
1354,536538,2018-01-12,9.9
1355,536538,2018-01-12,14.75
1356,536538,2018-01-12,14.75
1357,536538,2018-01-12,5.9
1358,536538,2018-01-12,15.0
1359,536538,2018-01-12,17.0
1360,536538,2018-01-12,9.9
1361,536538,2018-01-12,2.95
1362,536538,2018-01-12,8.25
1363,536538,2018-01-12,5.9
1364,536538,2018-01-12,13.2
1365,536538,2018-01-12,5.9
1366,536538,2018-01-12,5.1
1367,536538,2018-01-12,5.1
1368,536538,2018-01-12,5.85
1369,536538,2018-01-12,8.5
1370,536538,2018-01-12,8.5
1371,536538,2018-01-12,8.5
1372,536538,2018-01-12,8.5
1373,536538,2018-01-12,8.5
1374,536538,2018-01-12,8.5
1375,536538,2018-01-12,6.5
1376,536538,2018-01-12,4.2
1377,536539,2018-01-12,17.4
1378,536539,2018-01-12,26.1
1379,536539,2018-01-12,15.0
1380,536539,2018-01-12,17.7
1381,536539,2018-01-12,17.0
1382,536539,2018-01-12,15.9
1383,536539,2018-01-12,23.6
1384,536539,2018-01-12,18.95
1385,536539,2018-01-12,15.9
1386,536539,2018-01-12,15.9
1387,536539,2018-01-12,15.9
1388,536539,2018-01-12,20.85
1389,536539,2018-01-12,17.7
1390,536539,2018-01-12,25.5
1391,536539,2018-01-12,17.7
1392,536539,2018-01-12,19.8
1393,536539,2018-01-12,19.8
1394,536539,2018-01-12,17.0
1395,536539,2018-01-12,12.75
1396,536539,2018-01-12,12.7
1397,536539,2018-01-12,13.2
1398,536539,2018-01-12,25.2
1399,536539,2018-01-12,25.2
1400,536539,2018-01-12,17.0
1401,536539,2018-01-12,15.8
1402,536539,2018-01-12,17.7
1403,536539,2018-01-12,10.5
1404,536540,2018-01-12,39.8
1405,536540,2018-01-12,17.7
1406,536540,2018-01-12,15.3
1407,536540,2018-01-12,42.5
1408,536540,2018-01-12,13.5
1409,536540,2018-01-12,13.5
1410,536540,2018-01-12,17.4
1411,536540,2018-01-12,23.4
1412,536540,2018-01-12,23.4
1413,536540,2018-01-12,39.6
1414,536540,2018-01-12,20.28
1415,536540,2018-01-12,15.9
1416,536540,2018-01-12,15.9
1417,536540,2018-01-12,15.9
1418,536540,2018-01-12,35.8
1419,536540,2018-01-12,35.8
1420,536540,2018-01-12,30.0
1421,536540,2018-01-12,15.0
1422,536540,2018-01-12,59.7
1423,536540,2018-01-12,50.0
1424,536541,2018-01-12,15.0
1425,536542,2018-01-12,16.5
1426,536542,2018-01-12,16.5
1427,536542,2018-01-12,33.0
1428,536542,2018-01-12,58.5
1429,536542,2018-01-12,78.0
1430,536542,2018-01-12,42.0
1431,536542,2018-01-12,39.0
1432,536542,2018-01-12,58.5
1433,536542,2018-01-12,39.0
1434,536542,2018-01-12,39.0
1435,536542,2018-01-12,39.0
1436,536542,2018-01-12,58.5
1437,536542,2018-01-12,78.0
1438,536542,2018-01-12,39.0
1439,536542,2018-01-12,58.5
1440,536542,2018-01-12,94.4
1441,C536543,2018-01-12,-2.1
1442,C536543,2018-01-12,-1.7
1443,536544,2018-01-12,2.51
1444,536544,2018-01-12,5.02
1445,536544,2018-01-12,3.4
1446,536544,2018-01-12,3.32
1447,536544,2018-01-12,14.94
1448,536544,2018-01-12,5.02
1449,536544,2018-01-12,4.3
1450,536544,2018-01-12,3.87
1451,536544,2018-01-12,4.73
1452,536544,2018-01-12,2.51
1453,536544,2018-01-12,7.53
1454,536544,2018-01-12,2.51
1455,536544,2018-01-12,7.62
1456,536544,2018-01-12,4.21
1457,536544,2018-01-12,5.96
1458,536544,2018-01-12,11.82
1459,536544,2018-01-12,4.21
1460,536544,2018-01-12,3.36
1461,536544,2018-01-12,16.8
1462,536544,2018-01-12,3.36
1463,536544,2018-01-12,1.66
1464,536544,2018-01-12,1.66
1465,536544,2018-01-12,7.62
1466,536544,2018-01-12,5.02
1467,536544,2018-01-12,7.53
1468,536544,2018-01-12,2.51
1469,536544,2018-01-12,3.36
1470,536544,2018-01-12,22.86
1471,536544,2018-01-12,7.62
1472,536544,2018-01-12,7.53
1473,536544,2018-01-12,5.02
1474,536544,2018-01-12,33.96
1475,536544,2018-01-12,4.21
1476,536544,2018-01-12,3.36
1477,536544,2018-01-12,3.32
1478,536544,2018-01-12,1.66
1479,536544,2018-01-12,2.51
1480,536544,2018-01-12,1.28
1481,536544,2018-01-12,1.28
1482,536544,2018-01-12,0.85
1483,536544,2018-01-12,5.02
1484,536544,2018-01-12,2.51
1485,536544,2018-01-12,15.06
1486,536544,2018-01-12,10.04
1487,536544,2018-01-12,0.85
1488,536544,2018-01-12,0.43
1489,536544,2018-01-12,3.36
1490,536544,2018-01-12,3.36
1491,536544,2018-01-12,3.36
1492,536544,2018-01-12,3.36
1493,536544,2018-01-12,3.36
1494,536544,2018-01-12,7.62
1495,536544,2018-01-12,3.36
1496,536544,2018-01-12,3.36
1497,536544,2018-01-12,10.08
1498,536544,2018-01-12,3.36
1499,536544,2018-01-12,3.36
1500,536544,2018-01-12,3.36
1501,536544,2018-01-12,23.64
1502,536544,2018-01-12,195.03
1503,536544,2018-01-12,11.82
1504,536544,2018-01-12,5.91
1505,536544,2018-01-12,5.02
1506,536544,2018-01-12,2.51
1507,536544,2018-01-12,7.62
1508,536544,2018-01-12,15.24
1509,536544,2018-01-12,22.04
1510,536544,2018-01-12,22.04
1511,536544,2018-01-12,25.41
1512,536544,2018-01-12,11.82
1513,536544,2018-01-12,16.94
1514,536544,2018-01-12,0.85
1515,536544,2018-01-12,4.25
1516,536544,2018-01-12,16.84
1517,536544,2018-01-12,16.84
1518,536544,2018-01-12,4.21
1519,536544,2018-01-12,0.85
1520,536544,2018-01-12,0.85
1521,536544,2018-01-12,2.55
1522,536544,2018-01-12,4.98
1523,536544,2018-01-12,8.1
1524,536544,2018-01-12,6.72
1525,536544,2018-01-12,16.98
1526,536544,2018-01-12,6.72
1527,536544,2018-01-12,32.63
1528,536544,2018-01-12,4.21
1529,536544,2018-01-12,3.36
1530,536544,2018-01-12,8.47
1531,536544,2018-01-12,7.53
1532,536544,2018-01-12,3.36
1533,536544,2018-01-12,3.32
1534,536544,2018-01-12,3.32
1535,536544,2018-01-12,13.44
1536,536544,2018-01-12,7.62
1537,536544,2018-01-12,8.47
1538,536544,2018-01-12,4.98
1539,536544,2018-01-12,5.91
1540,536544,2018-01-12,2.56
1541,536544,2018-01-12,5.91
1542,536544,2018-01-12,10.04
1543,536544,2018-01-12,3.36
1544,536544,2018-01-12,2.51
1545,536544,2018-01-12,2.51
1546,536544,2018-01-12,5.06
1547,536544,2018-01-12,10.12
1548,536544,2018-01-12,5.06
1549,536544,2018-01-12,30.24
1550,536544,2018-01-12,5.91
1551,536544,2018-01-12,5.91
1552,536544,2018-01-12,5.12
1553,536544,2018-01-12,5.12
1554,536544,2018-01-12,1.66
1555,536544,2018-01-12,4.98
1556,536544,2018-01-12,4.98
1557,536544,2018-01-12,14.94
1558,536544,2018-01-12,8.47
1559,536544,2018-01-12,11.82
1560,536544,2018-01-12,11.82
1561,536544,2018-01-12,11.82
1562,536544,2018-01-12,4.21
1563,536544,2018-01-12,8.47
1564,536544,2018-01-12,16.94
1565,536544,2018-01-12,8.47
1566,536544,2018-01-12,8.42
1567,536544,2018-01-12,8.42
1568,536544,2018-01-12,4.21
1569,536544,2018-01-12,4.21
1570,536544,2018-01-12,8.42
1571,536544,2018-01-12,5.06
1572,536544,2018-01-12,2.51
1573,536544,2018-01-12,1.66
1574,536544,2018-01-12,3.4
1575,536544,2018-01-12,2.56
1576,536544,2018-01-12,508.8
1577,536544,2018-01-12,10.17
1578,536544,2018-01-12,4.21
1579,536544,2018-01-12,1.66
1580,536544,2018-01-12,2.51
1581,536544,2018-01-12,13.54
1582,536544,2018-01-12,35.46
1583,536544,2018-01-12,26.88
1584,536544,2018-01-12,5.91
1585,536544,2018-01-12,11.02
1586,536544,2018-01-12,11.02
1587,536544,2018-01-12,5.02
